,latitude,longtitude,compass_direction,x,y,z
659,28.540373,-81.376785,84.62,838371.3013533563,-5528321.192589784,3041056.28896108
660,28.540376,-81.376667,84.34,838382.6629910674,-5528319.308532675,3041056.581732873
661,28.540378,-81.37655,84.06,838393.9360955146,-5528317.4915613625,3041056.7769140643
662,28.54038,-81.376434,83.78,838405.1127087241,-5528315.689199988,3041056.9720952515
663,28.540382,-81.376318,83.5,838416.2893180724,-5528313.88681601,3041057.167276435
664,28.540384,-81.37619,83.22,838428.6237705152,-5528311.908809471,3041057.362457615
665,28.540387,-81.376053,82.94,838441.818644444,-5528309.746596964,3041057.6552293776
666,28.54039,-81.375866,82.65,838459.8378709756,-5528306.852660814,3041057.9480011323
667,28.540394,-81.375717,82.37,838474.182618279,-5528304.462287935,3041058.338363459
668,28.54133,-81.381616,97.26,837897.5559579942,-5528341.640391634,3041149.6827403205
669,28.541332,-81.381492,96.98,837909.5045307415,-5528339.722036425,3041149.877919744
670,28.541333,-81.381384,96.7,837919.917250027,-5528338.090125689,3041149.975509455
671,28.541334,-81.38127,96.42,837930.9088921727,-5528336.37044745,3041150.0730991643
672,28.541336,-81.381156,96.14,837941.8925764821,-5528334.598268674,3041150.26827858
673,28.541337,-81.381048,95.86,837952.3052858007,-5528332.966296928,3041150.365868287
674,28.541339,-81.380927,95.58,837963.9643759939,-5528331.091699062,3041150.561047697
675,28.541333,-81.380816,95.29,837974.7222234951,-5528329.783159946,3041149.975509455
676,28.541323,-81.380703,95.01,837985.7048630166,-5528328.655263024,3041148.999612309
677,28.541321,-81.380568,94.73,837998.7465878978,-5528326.785747533,3041148.804432869
678,28.541319,-81.380447,94.45,838010.4374839874,-5528325.12096601,3041148.6092534256
679,28.541318,-81.380324,94.17,838022.3133966083,-5528323.374428728,3041148.5116637023
680,28.541316,-81.380204,93.89,838033.9077985237,-5528321.72422381,3041148.3164842525
681,28.541315,-81.38009,93.61,838044.9153175935,-5528320.109275961,3041148.218894527
682,28.541313,-81.379981,93.33,838055.4483521305,-5528318.619918829,3041148.0237150714
683,28.541312,-81.379876,93.04,838065.5874792117,-5528317.136571188,3041147.926125343
684,28.541311,-81.379774,92.76,838075.437141738,-5528315.697086483,3041147.8285356127
685,28.541309,-81.379639,92.48,838088.4788377824,-5528313.827359267,3041147.63335615
686,28.541307,-81.379515,92.2,838100.4591699492,-5528312.118505116,3041147.438176684
687,28.541306,-81.379406,91.92,838110.9842344286,-5528310.576563741,3041147.3405869496
688,28.541305,-81.379302,91.64,838121.0268600987,-5528309.107742204,3041147.242997214
689,28.541303,-81.379184,91.36,838132.4282596648,-5528307.48658656,3041147.047817741
690,28.541301,-81.379041,91.08,838146.2418345122,-5528305.49969763,3041146.852638264
691,28.541302,-81.378876,90.79,838162.1542515961,-5528303.033508496,3041146.950228003
692,28.541303,-81.37876,90.51,838173.3387958211,-5528301.284090919,3041147.047817741
693,28.541304,-81.378652,90.23,838183.7514401573,-5528299.651683296,3041147.145407478
694,28.541305,-81.378538,89.95,838194.7430033273,-5528297.93148054,3041147.242997214
695,28.541305,-81.378435,89.67,838204.6811630703,-5528296.424658029,3041147.242997214
696,28.541306,-81.378325,89.39,838215.2867718398,-5528294.76293214,3041147.3405869496
697,28.541307,-81.378209,89.11,838226.4712988145,-5528293.013407062,3041147.438176684
698,28.541307,-81.378088,88.83,838238.1462136717,-5528291.243187506,3041147.438176684
699,28.541308,-81.377971,88.54,838249.4272201561,-5528289.478985966,3041147.5357664176
700,28.54131,-81.377844,88.26,838261.6651338078,-5528287.51597905,3041147.730945882
701,28.541311,-81.377741,87.98,838271.5953173942,-5528285.956558068,3041147.8285356127
702,28.541313,-81.377633,87.7,838281.9999743724,-5528284.27148721,3041148.0237150714
703,28.541315,-81.377458,87.42,838298.8692385213,-5528281.606118493,3041148.218894527
704,28.541317,-81.377331,87.14,838311.1071337789,-5528279.643002104,3041148.4140739776
705,28.541319,-81.377216,86.86,838322.187184662,-5528277.855436526,3041148.6092534256
706,28.541321,-81.377113,86.58,838332.1093922965,-5528276.243428723,3041148.804432869
707,28.541323,-81.377008,86.29,838342.2245700296,-5528274.602139443,3041148.999612309
708,28.541325,-81.376875,86.01,838355.0413682861,-5528272.551134748,3041149.194791746
709,28.541327,-81.37677,85.73,838365.1565388163,-5528270.909803497,3041149.3899711785
710,28.541329,-81.376663,85.45,838375.4646791453,-5528269.2391889095,3041149.5851506074
711,28.541331,-81.376556,85.17,838385.7728161573,-5528267.568555092,3041149.780330033
712,28.541333,-81.376448,84.89,838396.1774362942,-5528265.883269278,3041149.975509455
713,28.541335,-81.376337,84.61,838406.8715122897,-5528264.154065,3041150.1706888727
714,28.541337,-81.376224,84.33,838417.7585574953,-5528262.395573732,3041150.365868287
715,28.541339,-81.376103,84.04,838429.4174898149,-5528260.519994238,3041150.561047697
716,28.541341,-81.375976,83.76,838441.6553358388,-5528258.556588776,3041150.756227104
717,28.54204,-81.381685,96.06,837885.2510224654,-5528305.389114739,3041218.9712028224
718,28.542039,-81.381579,95.78,837895.4866110297,-5528303.891456427,3041218.873613767
719,28.542038,-81.381466,95.5,837906.3976064653,-5528302.291409625,3041218.776024711
720,28.542037,-81.381348,95.22,837917.7910340913,-5528300.618219188,3041218.678435653
721,28.542036,-81.381242,94.94,837928.0266141369,-5528299.120500622,3041218.580846595
722,28.542034,-81.381038,94.66,837947.7258704423,-5528296.242006264,3041218.385668476
723,28.542033,-81.380928,94.38,837958.3473904548,-5528294.685731756,3041218.2880794154
724,28.54206,-81.380806,94.09,837969.9040158393,-5528291.484497687,3041220.922983736
725,28.542088,-81.380608,93.81,837988.7856747386,-5528287.1192128025,3041223.655476392
726,28.542089,-81.380443,93.53,838004.6980401257,-5528284.653475567,3041223.753065402
727,28.54209,-81.380332,93.25,838015.4001146766,-5528282.977505891,3041223.850654411
728,28.542091,-81.380216,92.97,838026.5846194278,-5528281.228383901,3041223.948243419
729,28.542093,-81.380098,92.69,838037.9541384175,-5528279.397506431,3041224.143421433
730,28.542094,-81.379967,92.41,838050.5859353825,-5528277.4289378645,3041224.241010438
731,28.542095,-81.379842,92.13,838062.6388080682,-5528275.548102179,3041224.3385994425
732,28.542096,-81.379717,91.84,838074.6916765356,-5528273.667240213,3041224.4361884464
733,28.542097,-81.379603,91.56,838085.6831887786,-5528271.947252969,3041224.5337774483
734,28.542098,-81.379493,91.28,838096.2887514242,-5528270.285754043,3041224.6313664503
735,28.542099,-81.379381,91.0,838107.0872837564,-5528268.594979316,3041224.728955451
736,28.5421,-81.379271,90.72,838117.6928397608,-5528266.933439324,3041224.8265444506
737,28.542101,-81.379166,90.44,838127.8159603175,-5528265.345019455,3041224.9241334493
738,28.542102,-81.379052,90.16,838138.8074554959,-5528263.624926581,3041225.021722448
739,28.542104,-81.378943,89.88,838149.3085587504,-5528261.92547453,3041225.2169004404
740,28.542107,-81.378826,89.59,838160.5735926658,-5528260.056493628,3041225.509667424
741,28.54211,-81.37872,89.31,838170.7772730455,-5528258.348407095,3041225.8024343983
742,28.542112,-81.378611,89.03,838181.2783656496,-5528256.64889429,3041225.997612376
743,28.542115,-81.378504,88.75,838191.5785253807,-5528254.926140316,3041226.2903793366
744,28.542118,-81.378397,88.47,838201.8786815979,-5528253.203367135,3041226.583146289
745,28.54212,-81.37829,88.19,838212.1867914369,-5528251.533054353,3041226.778324253
746,28.542122,-81.378182,87.91,838222.5913841225,-5528249.848092601,3041226.973502212
747,28.542123,-81.378072,87.63,838233.1969030312,-5528248.186330985,3041227.071091191
748,28.542128,-81.377963,87.34,838243.6741028016,-5528246.329260858,3041227.559036069
749,28.542135,-81.377847,87.06,838254.8107859122,-5528244.264799594,3041228.2421588604
750,28.542142,-81.377737,86.78,838265.3685479141,-5528242.288098788,3041228.925281606
751,28.542148,-81.377624,86.5,838276.2237211396,-5528240.319965264,3041229.510815352
752,28.542158,-81.37747,86.22,838291.002982461,-5528237.54202509,3041230.4867048548
753,28.542162,-81.377309,85.94,838306.505384434,-5528234.976504089,3041230.87706063
754,28.542165,-81.377192,85.66,838317.7703587841,-5528233.107202574,3041231.1698274515
755,28.542168,-81.377065,85.38,838330.0001873485,-5528231.091561985,3041231.4625942647
756,28.54217,-81.376962,85.09,838339.9223102047,-5528229.47953732,3041231.6577721355
757,28.542173,-81.376858,84.81,838349.9329572921,-5528227.80038338,3041231.9505389347
758,28.542176,-81.376752,84.53,838360.1365725377,-5528226.091947009,3041232.243305726
759,28.542178,-81.376645,84.25,838370.4446287026,-5528224.421338941,3041232.438483582
760,28.542181,-81.376538,83.97,838380.7447227954,-5528222.698232184,3041232.731250359
761,28.542184,-81.376435,83.69,838390.6588707404,-5528221.033636944,3041233.024017128
762,28.542186,-81.376319,83.41,838401.8352875315,-5528219.231276154,3041233.219194969
763,28.542189,-81.376214,83.13,838411.9423998338,-5528217.537376971,3041233.511961724
764,28.542192,-81.376109,82.84,838422.0495087425,-5528215.843459294,3041233.8047284703
765,28.542194,-81.376,82.56,838432.5505156595,-5528214.143468916,3041233.9999062964
766,28.543784,-81.381796,191.86,837860.6689537895,-5528215.484747105,3041389.1651057466
767,28.544774,-81.381665,98.75,837865.4335113807,-5528161.610191862,3041485.776216569
768,28.54477,-81.381555,98.47,837876.0786375063,-5528160.211533614,3041485.385870473
769,28.544765,-81.381439,98.19,837887.3106237052,-5528158.777596015,3041484.8979378333
770,28.544759,-81.381302,97.91,837900.5767380099,-5528157.0890137935,3041484.3124186345
771,28.544754,-81.381159,97.63,837914.4138009183,-5528155.260169076,3041483.824485944
772,28.544749,-81.381035,97.35,837926.4176547638,-5528153.709156909,3041483.336553229
773,28.54472,-81.380924,97.07,837937.3581371962,-5528153.607865543,3041480.506543029
774,28.544678,-81.380816,96.78,837948.1125899114,-5528154.23272154,3041476.407906186
775,28.544639,-81.380717,96.5,837957.9748203,-5528154.831727328,3041472.6020276533
776,28.544633,-81.380615,96.22,837967.8639722026,-5528153.654860737,3041472.0165077546
777,28.544632,-81.380509,95.94,837978.099281693,-5528152.157053805,3041471.9189211014
778,28.544631,-81.380386,95.66,837989.9748237917,-5528150.410591533,3041471.8213344472
779,28.54463,-81.380255,95.38,838002.6222374106,-5528148.547096564,3041471.723747792
780,28.544629,-81.380126,95.1,838015.0766781664,-5528146.712824907,3041471.6261611367
781,28.544628,-81.380008,94.82,838026.4697872682,-5528145.039414822,3041471.52857448
782,28.544627,-81.379893,94.53,838037.5734401214,-5528143.409860808,3041471.430987822
783,28.544626,-81.37977,94.25,838049.4489640049,-5528141.663270768,3041471.333401163
784,28.544625,-81.379629,93.97,838063.0612005845,-5528139.653370209,3041471.2358145034
785,28.544624,-81.37948,93.69,838077.4453059654,-5528137.526418501,3041471.1382278427
786,28.544623,-81.379332,93.41,838091.732921787,-5528135.414056824,3041471.0406411816
787,28.544622,-81.379195,93.13,838104.9592068695,-5528133.4625629205,3041470.943054519
788,28.544622,-81.379091,92.85,838114.9935550512,-5528131.941273947,3041470.943054519
789,28.544621,-81.378917,92.57,838131.7897424574,-5528129.448483651,3041470.845467856
790,28.544621,-81.378813,92.28,838141.8240833541,-5528127.927145977,3041470.845467856
791,28.54462,-81.378701,92.0,838152.6382509341,-5528126.341245832,3041470.747881192
792,28.54462,-81.378595,91.72,838162.8655541488,-5528124.790612915,3041470.747881192
793,28.54462,-81.378487,91.44,838173.2858223977,-5528123.210703313,3041470.747881192
794,28.544619,-81.378355,91.16,838186.0296594836,-5528121.332159838,3041470.650294526
795,28.544619,-81.378251,90.88,838196.0639856466,-5528119.810723711,3041470.650294526
796,28.544621,-81.378061,90.6,838214.3800045787,-5528116.926162343,3041470.845467856
797,28.544623,-81.37794,90.32,838226.0386313787,-5528115.051000784,3041471.0406411816
798,28.544624,-81.377822,90.03,838237.4157608682,-5528113.272188404,3041471.1382278427
799,28.544626,-81.377705,89.75,838248.6884445271,-5528111.455499065,3041471.333401163
800,28.544628,-81.377529,89.47,838265.6536629802,-5528108.775590419,3041471.52857448
801,28.544629,-81.377363,89.19,838281.6619949609,-5528106.294421238,3041471.6261611367
802,28.544629,-81.377257,88.91,838291.8892610876,-5528104.743549621,3041471.6261611367
803,28.54463,-81.377146,88.63,838302.590983529,-5528103.067019729,3041471.723747792
804,28.54463,-81.377039,88.35,838312.9147272573,-5528101.501478073,3041471.723747792
805,28.544631,-81.37692,88.07,838324.3883115557,-5528099.707855365,3041471.8213344472
806,28.544632,-81.376779,87.78,838337.9845291772,-5528097.592310573,3041471.9189211014
807,28.544789,-81.37678,87.5,838336.638454464,-5528089.36699246,3041487.240014295
808,28.54488,-81.37678,87.22,838335.914166232,-5528084.590951558,3041496.120382698
809,28.544976,-81.37678,86.94,838335.1500796512,-5528079.552475713,3041505.4886751147
810,28.545079,-81.37678,86.66,838334.3302758065,-5528074.146593745,3041515.5400626925
811,28.545183,-81.37678,86.38,838333.5025099525,-5528068.688209361,3041525.6890265835
812,28.545285,-81.37678,86.1,838332.6906599895,-5528063.334776214,3041535.642808358
813,28.545383,-81.37678,85.82,838331.9106447774,-5528058.191265121,3041545.2062366707
814,28.545476,-81.376781,85.53,838331.0739412603,-5528053.324794745,3041554.281726737
815,28.54558,-81.376781,85.25,838330.2461649579,-5528047.86634082,3041564.430652376
816,28.545714,-81.381666,94.75,837857.8594770053,-5528112.288601341,3041577.5071379417
817,28.545706,-81.381538,94.47,837870.2730369138,-5528110.83668393,3041576.726452703
818,28.545697,-81.381389,94.19,837884.7207075695,-5528109.130124182,3041575.8481817394
819,28.54569,-81.381285,93.91,837894.8106987115,-5528107.97663724,3041575.1650820486
820,28.545685,-81.38118,93.63,837904.9812612857,-5528106.703535585,3041574.6771536698
821,28.545682,-81.381032,93.35,837919.2847072692,-5528104.696593392,3041574.384396632
822,28.545684,-81.380904,93.07,837931.6186983071,-5528102.719678012,3041574.579567992
823,28.545687,-81.380779,92.78,837943.6552782473,-5528100.734123786,3041574.872325024
824,28.545688,-81.380646,92.5,837956.4796334751,-5528098.736514481,3041574.9699107
825,28.545685,-81.380506,92.22,837970.0111924267,-5528096.846441794,3041574.6771536698
826,28.545683,-81.380381,91.94,837982.0875391089,-5528095.1232334655,3041574.481982312
827,28.545681,-81.380234,91.66,837996.2865176839,-5528093.078231682,3041574.2868109504
828,28.545681,-81.380086,91.38,838010.5660618725,-5528090.91359568,3041574.2868109504
829,28.545681,-81.379968,91.1,838021.9510998548,-5528089.187710818,3041574.2868109504
830,28.545682,-81.379848,90.82,838033.5211443207,-5528087.380063805,3041574.384396632
831,28.545682,-81.379729,90.53,838045.0026583215,-5528085.639505024,3041574.384396632
832,28.545683,-81.379572,90.25,838060.1425757365,-5528083.2906152895,3041574.481982312
833,28.545683,-81.379458,89.97,838071.1416651182,-5528081.623136742,3041574.481982312
834,28.545683,-81.379351,89.69,838081.4653688006,-5528080.058027318,3041574.481982312
835,28.545683,-81.37922,89.41,838094.1046655905,-5528078.141839062,3041574.481982312
836,28.545684,-81.379103,89.13,838105.3852368343,-5528076.377924134,3041574.579567992
837,28.545683,-81.378972,88.85,838118.0324826301,-5528074.514166888,3041574.481982312
838,28.545683,-81.378868,88.57,838128.0667238134,-5528072.992854185,3041574.481982312
839,28.545682,-81.378754,88.28,838139.0737503254,-5528071.37772616,3041574.384396632
840,28.545682,-81.378631,88.0,838150.9411631539,-5528069.578434191,3041574.384396632
841,28.545681,-81.378514,87.72,838162.2376320504,-5528067.919374552,3041574.2868109504
842,28.545681,-81.378393,87.44,838173.9120715432,-5528066.149290648,3041574.2868109504
843,28.54568,-81.378275,87.16,838185.3050165811,-5528064.475554976,3041574.189225269
844,28.54568,-81.378069,86.88,838205.1804939944,-5528061.461926023,3041574.189225269
845,28.545679,-81.377933,86.6,838218.3101208358,-5528059.524792131,3041574.0916395853
846,28.545679,-81.377828,86.32,838228.4408176239,-5528057.988667565,3041574.0916395853
847,28.545679,-81.377726,86.03,838238.282063236,-5528056.496414495,3041574.0916395853
848,28.545679,-81.377563,85.75,838254.0087541409,-5528054.111699201,3041574.0916395853
849,28.545681,-81.377475,85.47,838262.4833171723,-5528052.719255975,3041574.2868109504
850,28.545681,-81.377341,85.19,838275.4119995172,-5528050.758761852,3041574.2868109504
851,28.54568,-81.377228,84.91,838286.3225005303,-5528049.157971298,3041574.189225269
852,28.545679,-81.377104,84.63,838298.2943074155,-5528047.396217593,3041574.0916395853
853,28.545678,-81.376981,84.35,838310.1696280042,-5528045.649069232,3041573.9940539016
854,28.545677,-81.376781,84.07,838329.4741018784,-5528042.775266415,3041573.896468217
855,28.545677,-81.376616,83.78,838345.3937187588,-5528040.361027919,3041573.896468217
856,28.545677,-81.376512,83.5,838355.4278979476,-5528038.839302524,3041573.896468217
857,28.545676,-81.376395,83.22,838366.724306013,-5528037.1798250135,3041573.798882531
858,28.545676,-81.376275,82.94,838378.3021981689,-5528035.423941728,3041573.798882531
859,28.545676,-81.376157,82.66,838389.6871218702,-5528033.697299518,3041573.798882531
860,28.545676,-81.376036,82.38,838401.361489092,-5528031.926735275,3041573.798882531
861,28.549411,-81.381828,94.6,837812.8184213337,-5527920.604769374,3041938.2749581053
862,28.549414,-81.381688,94.32,837826.3018093288,-5527918.400112895,3041938.5677047786
863,28.549416,-81.381578,94.04,837836.8987372685,-5527916.686606988,3041938.762869222
864,28.549418,-81.381463,93.76,837847.9780632994,-5527914.899964754,3041938.958033662
865,28.549421,-81.38135,93.48,837858.8564687661,-5527913.0900547765,3041939.250780315
866,28.549423,-81.381239,93.2,837869.5498661435,-5527911.361862858,3041939.445944746
867,28.549426,-81.381134,92.92,837879.6564222245,-5527909.66890053,3041939.738691385
868,28.549429,-81.381008,92.63,837891.7890589511,-5527907.6688167,3041940.031438016
869,28.549432,-81.380888,92.35,837903.3428099968,-5527905.756451289,3041940.3241846384
870,28.549434,-81.38076,92.07,837915.6763544198,-5527903.779558935,3041940.5193490493
871,28.549431,-81.380643,91.79,837926.9883974481,-5527902.225970819,3041940.226602432
872,28.549428,-81.380498,91.51,837941.0018794134,-5527900.262864974,3041939.9338558065
873,28.549426,-81.380386,91.23,837951.8235587281,-5527898.729857919,3041939.738691385
874,28.549422,-81.380198,90.95,837969.9936295337,-5527896.190293398,3041939.348362531
875,28.549418,-81.379996,90.67,837989.5144118927,-5527893.445909826,3041938.958033662
876,28.549414,-81.3798,90.38,838008.4563059486,-5527890.789213362,3041938.5677047786
877,28.549411,-81.379678,90.1,838020.2507244109,-5527889.162304243,3041938.2749581053
878,28.549409,-81.379564,89.82,838031.2653431988,-5527887.599889182,3041938.0797936525
879,28.549407,-81.37946,89.54,838041.3151609539,-5527886.183718054,3041937.884629196
880,28.549404,-81.379336,89.26,838053.3025301101,-5527884.527485216,3041937.591882504
881,28.549401,-81.379033,88.7,838082.5597683908,-5527880.252966631,3041937.299135804
882,28.549402,-81.37891,88.42,838094.4188124953,-5527878.401304033,3041937.3967180382
883,28.549402,-81.378789,88.13,838106.0928517561,-5527876.631363353,3041937.3967180382
884,28.549403,-81.378648,87.85,838119.6885209002,-5527874.5163474735,3041937.494300272
885,28.549403,-81.378538,87.57,838130.3012765589,-5527872.907262997,3041937.494300272
886,28.549404,-81.378415,87.29,838142.16030444,-5527871.055497973,3041937.591882504
887,28.549404,-81.378297,87.01,838153.5448896268,-5527869.329342095,3041937.591882504
888,28.549405,-81.378167,86.73,838166.0792660158,-5527867.375125943,3041937.689464736
889,28.549405,-81.378028,86.45,838179.4899121465,-5527865.341712346,3041937.689464736
890,28.549406,-81.377885,86.17,838193.2785116364,-5527863.197257483,3041937.787046966
891,28.549407,-81.37774,85.88,838207.2600643949,-5527861.023509272,3041937.884629196
892,28.549407,-81.377593,85.6,838221.4425298277,-5527858.872958033,3041937.884629196
893,28.549408,-81.377448,85.32,838235.4240713749,-5527856.699138588,3041937.982211425
894,28.549408,-81.37731,85.04,838248.7382123413,-5527854.680186963,3041937.982211425
895,28.549409,-81.377181,84.76,838261.1760753563,-5527852.740385371,3041938.0797936525
896,28.549409,-81.377065,84.48,838272.36766442,-5527851.043245611,3041938.0797936525
897,28.54941,-81.376933,84.2,838285.0949565236,-5527849.059498355,3041938.17737588
898,28.54941,-81.376701,83.63,838307.4781163121,-5527845.665099324,3041938.17737588
899,28.54941,-81.376595,83.35,838317.704900262,-5527844.114179946,3041938.17737588
900,28.549409,-81.376475,83.07,838329.2903487212,-5527842.410890954,3041938.0797936525
901,28.549409,-81.376372,82.79,838339.2276895783,-5527840.903826569,3041938.0797936525
902,28.549408,-81.376254,82.51,838350.6201735288,-5527839.22975643,3041937.982211425
903,28.549408,-81.376127,82.23,838362.8730038453,-5527837.371481566,3041937.982211425
904,28.549408,-81.376004,81.95,838374.7399143191,-5527835.571709156,3041937.982211425
905,28.549409,-81.375828,81.67,838391.712241009,-5527832.943889214,3041938.0797936525
906,28.54941,-81.375709,81.38,838403.185265199,-5527831.15009497,3041938.17737588
907,28.549411,-81.375607,81.1,838413.0181455301,-5527829.605039306,3041938.2749581053
908,28.550936,-81.381869,92.78,837796.7299578473,-5527841.151457884,3042087.086774588
909,28.550937,-81.381766,92.5,837806.6593402396,-5527839.592855945,3042087.1843554
910,28.550939,-81.381655,92.22,837817.352595218,-5527837.864759929,3042087.379517021
911,28.55094,-81.381541,91.94,837828.3432398743,-5527836.145269547,3042087.4770978303
912,28.550942,-81.381409,91.66,837841.0625448353,-5527834.110047157,3042087.672259446
913,28.550944,-81.381272,91.38,837854.2642392142,-5527832.001678937,3042087.867421058
914,28.550945,-81.381132,91.1,837867.7633215786,-5527829.901903398,3042087.965001862
915,28.550947,-81.38099,90.81,837881.4473993588,-5527827.720352471,3042088.1601634687
916,28.550949,-81.380852,90.53,837894.7455564444,-5527825.5972637655,3042088.355325071
917,28.550949,-81.380712,90.25,837908.252579944,-5527823.549884169,3042088.355325071
918,28.55095,-81.380562,89.97,837922.7164279773,-5527821.303731763,3042088.4529058714
919,28.55095,-81.380459,89.69,837932.6537308908,-5527819.797398272,3042088.4529058714
920,28.55095,-81.380354,89.41,837942.783988356,-5527818.261797199,3042088.4529058714
921,28.55095,-81.380247,89.13,837953.1072002107,-5527816.696927483,3042088.4529058714
922,28.550951,-81.380139,88.85,837963.5189300213,-5527815.064918536,3042088.5504866703
923,28.550951,-81.380031,88.56,837973.9386144516,-5527813.485384694,3042088.5504866703
924,28.550951,-81.379924,88.28,837984.2618173861,-5527811.920456798,3042088.5504866703
925,28.550951,-81.379817,88.0,837994.5850173982,-5527810.355509623,3042088.5504866703
926,28.550951,-81.379712,87.72,838004.7152575601,-5527808.819795055,3042088.5504866703
927,28.550952,-81.37956,87.44,838019.3720229625,-5527806.544137854,3042088.6480674683
928,28.550952,-81.379427,87.16,838032.2036511768,-5527804.598838729,3042088.6480674683
929,28.550952,-81.379302,86.88,838044.2634480156,-5527802.770522924,3042088.6480674683
930,28.550952,-81.378984,86.31,838074.9435531885,-5527798.119168912,3042088.6480674683
931,28.550952,-81.378876,86.03,838085.3632056763,-5527796.539425041,3042088.6480674683
932,28.550951,-81.378765,85.75,838096.0802488079,-5527794.968273469,3042088.5504866703
933,28.550951,-81.378645,85.47,838107.6576336779,-5527793.21295702,3042088.5504866703
934,28.550951,-81.378542,85.19,838117.594886094,-5527791.706291062,3042088.5504866703
935,28.55095,-81.378435,84.91,838127.9260076127,-5527790.193589382,3042088.4529058714
936,28.55095,-81.378328,84.63,838138.2491670495,-5527788.6283739135,3042088.4529058714
937,28.55095,-81.378194,84.35,838151.1772317549,-5527786.668170343,3042088.4529058714
938,28.550949,-81.378063,84.06,838163.8238173409,-5527784.804317141,3042088.355325071
939,28.550949,-81.377954,83.78,838174.339922748,-5527783.209776833,3042088.355325071
940,28.550949,-81.377837,83.5,838185.6278490302,-5527781.498183781,3042088.355325071
941,28.550948,-81.377712,83.22,838197.6955553881,-5527779.722027648,3042088.257744271
942,28.550948,-81.377581,82.94,838210.334165495,-5527777.805573646,3042088.257744271
943,28.550948,-81.377452,82.66,838222.7798154411,-5527775.918350245,3042088.257744271
944,28.550947,-81.377323,82.38,838235.2334214129,-5527774.08359316,3042088.1601634687
945,28.550947,-81.377193,82.1,838247.7755408036,-5527772.181683515,3042088.1601634687
946,28.550946,-81.377066,81.81,838260.0361830136,-5527770.376130913,3042088.062582666
947,28.550946,-81.37694,81.53,838272.1923829492,-5527768.532687447,3042088.062582666
948,28.550947,-81.376695,80.97,838295.8214659259,-5527764.895643266,3042088.1601634687
949,28.550948,-81.376561,80.69,838308.741514153,-5527762.882576945,3042088.257744271
950,28.550949,-81.376447,80.41,838319.7320049485,-5527761.162109553,3042088.355325071
951,28.55095,-81.376325,80.13,838331.4943130289,-5527759.324567202,3042088.4529058714
952,28.550951,-81.376221,79.85,838341.520020811,-5527757.7503728485,3042088.5504866703
953,28.550953,-81.376031,79.56,838359.8348321515,-5527754.865308371,3042088.745648266
954,28.550954,-81.375905,79.28,838371.9830364014,-5527752.969151288,3042088.843229062
955,28.553075,-81.381698,99.53,837796.2088364207,-5527726.360524755,3042295.810012412
956,28.553076,-81.381592,99.25,837806.4274427453,-5527724.758052738,3042295.907591241
957,28.553077,-81.381438,98.97,837821.2769402349,-5527722.453672259,3042296.0051700696
958,28.553079,-81.381296,98.69,837834.9607511918,-5527720.272229278,3042296.2003277247
959,28.55308,-81.381156,98.41,837848.4595600268,-5527718.172497308,3042296.297906551
960,28.553081,-81.381029,98.13,837860.7041645888,-5527716.2628370775,3042296.3954853755
961,28.553083,-81.380906,97.85,837872.5548999995,-5527714.359145848,3042296.590643023
962,28.553084,-81.38078,97.56,837884.7030190956,-5527712.464056085,3042296.6882218453
963,28.553086,-81.380645,97.28,837897.7114668669,-5527710.384824628,3042296.883379488
964,28.553087,-81.380492,97.0,837912.4644481476,-5527708.094823242,3042296.980958307
965,28.553089,-81.380334,96.72,837927.6918484389,-5527705.6791611565,3042297.176115943
966,28.553091,-81.380174,96.44,837943.1121950223,-5527703.234207388,3042297.371273576
967,28.553093,-81.380013,96.16,837958.6290110609,-5527700.774585458,3042297.566431205
968,28.553094,-81.379851,95.88,837974.2502549354,-5527698.352792857,3042297.664010018
969,28.553096,-81.379687,95.6,837990.0564861435,-5527695.849206461,3042297.859167641
970,28.553098,-81.379524,95.31,838005.7662334351,-5527693.360200821,3042298.0543252607
971,28.5531,-81.379363,95.03,838021.2830205343,-5527690.900402992,3042298.249482877
972,28.553104,-81.379041,94.47,838052.316573107,-5527685.980676642,3042298.639798098
973,28.553107,-81.378879,94.19,838067.9218554582,-5527683.453622892,3042298.932534504
974,28.55311,-81.378715,93.91,838083.7200826801,-5527680.897270433,3042299.225270901
975,28.553113,-81.378554,93.63,838099.2288735704,-5527678.384755588,3042299.51800729
976,28.553115,-81.378397,93.35,838114.3597122199,-5527675.983206783,3042299.7131648776
977,28.553118,-81.378245,93.06,838129.0002034941,-5527673.602259012,3042300.005901254
978,28.55312,-81.378095,92.78,838143.4556960289,-5527671.303027281,3042300.2010588325
979,28.553123,-81.377944,92.5,838157.9996980304,-5527668.936631039,3042300.4937951933
980,28.553125,-81.377791,92.22,838172.7446057425,-5527666.593436838,3042300.688952763
981,28.553128,-81.377641,91.94,838187.192118552,-5527664.241592636,3042300.981689111
982,28.55313,-81.377498,91.66,838200.9722541551,-5527662.0446143,3042301.176846671
983,28.553132,-81.377368,91.38,838213.4981977551,-5527660.037786357,3042301.372004228
984,28.553134,-81.377252,91.1,838224.6734748823,-5527658.235747115,3042301.5671617803
985,28.553137,-81.377106,90.81,838238.7350611398,-5527655.942287259,3042301.859898103
986,28.553139,-81.376966,90.53,838252.2257477706,-5527653.789071191,3042302.0550556467
987,28.553141,-81.376713,89.97,838276.6181837192,-5527649.982565308,3042302.2502131867
988,28.553141,-81.376599,89.69,838287.6164109581,-5527648.314656045,3042302.2502131867
